"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","reformattedtext"
"1194","@mrjeremycox You're mistaking us with Ken Leung and/or Tom Wilkinson",FALSE,0,"mrjeremycox",2017-01-18 04:24:03,FALSE,"821524432149680128","821573846788472837","213312628","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@mrjeremycox You're mistaking us with Ken Leung and/or Tom Wilkinson"
"1195","Our home away from home! #Tsingtao https://t.co/joYRgEvzSQ",FALSE,6,NA,2017-01-13 07:03:57,FALSE,NA,"819802144840642561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",3,FALSE,FALSE,NA,NA,"Our home away from home! #Tsingtao https://t.co/joYRgEvzSQ"
"1196","Less than a week to take part in #TheTasteThatTranslates contest! Use the hashtag or the contest app to enter.… https://t.co/wlha3hi3Uk",FALSE,1,NA,2017-01-11 10:06:51,TRUE,NA,"819123400522145792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",3,FALSE,FALSE,NA,NA,"Less than a week to take part in #TheTasteThatTranslates contest! Use the hashtag or the contest app to enter.<e2><80><a6> https://t.co/wlha3hi3Uk"
"1197","Keep it going @warriors Go dubs, go! https://t.co/GBEFpRWa6S",FALSE,1,NA,2017-01-08 12:00:01,FALSE,NA,"818064714504830976",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",1,FALSE,FALSE,NA,NA,"Keep it going @warriors Go dubs, go! https://t.co/GBEFpRWa6S"
"1198","This #NewYearsResolutions ? Enjoy more! ������: @tsingtao_usa https://t.co/A5AT1uso0L",FALSE,4,NA,2017-01-06 12:00:02,FALSE,NA,"817339942229508097",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",2,FALSE,FALSE,NA,NA,"This #NewYearsResolutions ? Enjoy more! <ed><a0><bd><ed><b3><b7>: @tsingtao_usa https://t.co/A5AT1uso0L"
"1199","Here to light up your life! #Tsingtao https://t.co/rk63bEAhSG",FALSE,0,NA,2017-01-04 12:00:01,FALSE,NA,"816615164841627648",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"Here to light up your life! #Tsingtao https://t.co/rk63bEAhSG"
"1200","@MichaelogiX @AmberVOsborne Share the story behind this with the tag #TheTasteThatTranslates and stand the chance to win an Amazon voucher!",FALSE,0,"MichaelogiX",2017-01-03 02:21:57,FALSE,"815985446983499776","816107299580190720","335178921","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@MichaelogiX @AmberVOsborne Share the story behind this with the tag #TheTasteThatTranslates and stand the chance to win an Amazon voucher!"
"1201","@harvey_cullen @grahamquick651 @39Goodison Looking good! Tag this with #TheTasteThatTranslates to enter the chance to win an Amazon voucher!",FALSE,0,"harvey_cullen",2017-01-03 02:14:00,FALSE,"816044964048240640","816105298817495041","2972068018","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@harvey_cullen @grahamquick651 @39Goodison Looking good! Tag this with #TheTasteThatTranslates to enter the chance to win an Amazon voucher!"
"1202","@maryannem_ Not bad! Share the story behind this with the tag #TheTasteThatTranslates and stand the chance to win an Amazon voucher!",FALSE,0,"maryannem_",2017-01-02 08:06:28,FALSE,"815670317276418048","815831612860399616","510617990","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@maryannem_ Not bad! Share the story behind this with the tag #TheTasteThatTranslates and stand the chance to win an Amazon voucher!"
"1203","@the_whispering Share the story behind this with the tag #TheTasteThatTranslates and stand the chance to win an Amazon voucher!",FALSE,1,"the_whispering",2017-01-02 07:59:22,FALSE,"814903723445092352","815829826657366016","22990544","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",4,FALSE,FALSE,NA,NA,"@the_whispering Share the story behind this with the tag #TheTasteThatTranslates and stand the chance to win an Amazon voucher!"
"1204","As the #NewYear dawns, we hope that it is filled with promises and dreams of a brighter tomorrow. #HappyNewYear https://t.co/VA7A1ZIjqP",FALSE,1,NA,2016-12-31 12:00:01,FALSE,NA,"815165613312274432",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"As the #NewYear dawns, we hope that it is filled with promises and dreams of a brighter tomorrow. #HappyNewYear https://t.co/VA7A1ZIjqP"
"1205","Brendan Reiss is ready to sing in the #NewYear and with an instrument like this we can only imagine it to sound hea… https://t.co/S60HBJTcLP",FALSE,0,NA,2016-12-30 12:00:02,TRUE,NA,"814803229468827648",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA,"Brendan Reiss is ready to sing in the #NewYear and with an instrument like this we can only imagine it to sound hea<e2><80><a6> https://t.co/S60HBJTcLP"
"1206","@iamthekang Could be the prize for our next contest ;)",FALSE,0,"iamthekang",2016-12-30 04:41:03,FALSE,"814447550769991684","814692753829294080","71748831","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@iamthekang Could be the prize for our next contest ;)"
"1207","@cody_c Do you have a Tsingtao story to share? Tag it with #TheTasteThatTranslates for a chance to win an Amazon voucher!",FALSE,0,"cody_c",2016-12-29 10:32:48,FALSE,"812067237075058688","814418888674787328","30993276","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@cody_c Do you have a Tsingtao story to share? Tag it with #TheTasteThatTranslates for a chance to win an Amazon voucher!"
"1208","@hennielotter Share the story behind this with the tag #TheTasteThatTranslates and stand the chance to win an Amazon voucher!",FALSE,0,"hennielotter",2016-12-29 10:31:33,FALSE,"812986934373060608","814418570729779200","48455105","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@hennielotter Share the story behind this with the tag #TheTasteThatTranslates and stand the chance to win an Amazon voucher!"
"1209","@expatmomdiaries Looks like a great story behind this. Share &amp; tag it with #TheTasteThatTranslates &amp; stand a chance to win an amazon voucher",FALSE,1,"expatmomdiaries",2016-12-29 10:28:21,FALSE,"813521746552729600","814417767528923136","947265433","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@expatmomdiaries Looks like a great story behind this. Share &amp; tag it with #TheTasteThatTranslates &amp; stand a chance to win an amazon voucher"
"1210","This key is the curious twist to our little story. What do you think was behind that door? #TheTasteThatTranslates https://t.co/OTWM5f0owR",FALSE,4,NA,2016-12-28 12:00:03,FALSE,NA,"814078454484373504",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",2,FALSE,FALSE,NA,NA,"This key is the curious twist to our little story. What do you think was behind that door? #TheTasteThatTranslates https://t.co/OTWM5f0owR"
"1211","It's looking a lot like #Christmas Do you have a creative #ChristmasTree this year? https://t.co/OXGl5kDV8W",FALSE,5,NA,2016-12-26 12:00:02,FALSE,NA,"813353677721243649",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",1,FALSE,FALSE,NA,NA,"It's looking a lot like #Christmas Do you have a creative #ChristmasTree this year? https://t.co/OXGl5kDV8W"
"1212","Never forget that this season will always mean more than the gifts and the parties. Happy Holidays! https://t.co/R3dfo3Umcu",FALSE,6,NA,2016-12-25 10:00:11,FALSE,NA,"812961128854724609",NA,"<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",4,FALSE,FALSE,NA,NA,"Never forget that this season will always mean more than the gifts and the parties. Happy Holidays! https://t.co/R3dfo3Umcu"
"1213","It’s always summer somewhere in the world! Photo: @where_is_eric https://t.co/cL7onKwrkv",FALSE,11,NA,2016-12-23 12:02:21,FALSE,NA,"812267094050009088",NA,"<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA,"It<e2><80><99>s always summer somewhere in the world! Photo: @where_is_eric https://t.co/cL7onKwrkv"
"1214","What does the taste and style of your everyday life say about you as a person? #TheTasteThatTranslates https://t.co/b8T1VkTyXK",FALSE,5,NA,2016-12-21 12:01:05,FALSE,NA,"811542003259412481",NA,"<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",1,FALSE,FALSE,NA,NA,"What does the taste and style of your everyday life say about you as a person? #TheTasteThatTranslates https://t.co/b8T1VkTyXK"
"1215","@GusFarrow You could get yourself or a loved one something nice for the holidays with that Amazon voucher!",FALSE,0,"your_brand_here",2016-12-21 02:22:37,FALSE,"811193955958353920","811396426299150336","334714682","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@GusFarrow You could get yourself or a loved one something nice for the holidays with that Amazon voucher!"
"1216","Will you be in an airport over the next few days? Why not wind down and take a break? #Tsingtao Photo: @xx_yurina_xx https://t.co/WewdQGqlVM",FALSE,6,NA,2016-12-20 12:00:31,FALSE,NA,"811179470115766273",NA,"<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",3,FALSE,FALSE,NA,NA,"Will you be in an airport over the next few days? Why not wind down and take a break? #Tsingtao Photo: @xx_yurina_xx https://t.co/WewdQGqlVM"
"1217","@Ecrasher_ You should! It's as easy as using the hashtag #TheTasteThatTranslates",FALSE,0,"Ecrasher_",2016-12-20 06:07:18,FALSE,"811084044242976768","811090580612653056","179430526","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@Ecrasher_ You should! It's as easy as using the hashtag #TheTasteThatTranslates"
"1218","@TysonFREE I think it's safe to say they had some water first ������",FALSE,0,"TysonFREE",2016-12-19 01:36:02,FALSE,"809411833820020736","810659928302125056","35756948","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@TysonFREE I think it's safe to say they had some water first <ed><a0><bd><ed><b8><82>"
"1219","@diplo @si_bonobo and Tsingtao. Wouldn't this have been a good start to the
#Weekend? Photo: @mushedroom https://t.co/n438Cj2GZe",FALSE,2,"diplo",2016-12-16 12:01:43,FALSE,NA,"809730221750571008","17174309","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@diplo @si_bonobo and Tsingtao. Wouldn't this have been a good start to the
#Weekend? Photo: @mushedroom https://t.co/n438Cj2GZe"
"1220","Do you know a better way to end a run? #Tsingtao https://t.co/O5Ob9r6S2G",FALSE,6,NA,2016-12-15 14:55:00,FALSE,NA,"809411441631645701",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"Do you know a better way to end a run? #Tsingtao https://t.co/O5Ob9r6S2G"
"1221","The lucky pen that was used to sign a major deal. Do you have any lucky belongings? #TheTasteThatTranslates https://t.co/zMM9uxcMWq",FALSE,7,NA,2016-12-14 12:01:02,FALSE,NA,"809005273620824064",NA,"<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",3,FALSE,FALSE,NA,NA,"The lucky pen that was used to sign a major deal. Do you have any lucky belongings? #TheTasteThatTranslates https://t.co/zMM9uxcMWq"
"1222","@iconapop and Tsingtao. That must have been a good night! Were you there? #Tsingtao
Photo: @mushedroom https://t.co/EHeyKeHj7O",FALSE,1,"iconapop",2016-12-12 12:03:42,FALSE,NA,"808281169208950784","140830740","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@iconapop and Tsingtao. That must have been a good night! Were you there? #Tsingtao
Photo: @mushedroom https://t.co/EHeyKeHj7O"
"1223","Happy #Thanksgiving! It’s been a great year where we made new #friends from all over the world! What are you gratef… https://t.co/PYHIZpw2ZZ",FALSE,6,NA,2016-11-24 15:30:01,TRUE,NA,"801810108498014208",NA,"<a href=""https://dashboard.twitter.com"" rel=""nofollow"">Twitter Business Experience</a>","tsingtao",0,FALSE,FALSE,NA,NA,"Happy #Thanksgiving! It<e2><80><99>s been a great year where we made new #friends from all over the world! What are you gratef<e2><80><a6> https://t.co/PYHIZpw2ZZ"
"1224","Can you see the writing on the wall? #Tsingtao (������: @hyemin_kiki on Instagram) https://t.co/9CEBfwbUYO",FALSE,3,NA,2016-11-22 06:17:38,FALSE,NA,"800946320689233920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA,"Can you see the writing on the wall? #Tsingtao (<ed><a0><bd><ed><b3><b8>: @hyemin_kiki on Instagram) https://t.co/9CEBfwbUYO"
"1225","For those special moments! #Tsingtao #NewFriendsAreEverywhere https://t.co/0HPZ7qKg0A",FALSE,0,NA,2016-11-18 08:16:01,FALSE,NA,"799526563658207233",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>","tsingtao",0,FALSE,FALSE,NA,NA,"For those special moments! #Tsingtao #NewFriendsAreEverywhere https://t.co/0HPZ7qKg0A"
"1226","#ThatMoment when it’s officially the #Weekend! #NewFriendsAreEverywhere https://t.co/0TTLkbV2K3",FALSE,0,NA,2016-11-18 06:00:39,FALSE,NA,"799492494245462020",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"#ThatMoment when it<e2><80><99>s officially the #Weekend! #NewFriendsAreEverywhere https://t.co/0TTLkbV2K3"
"1227","Our Food Truck Fest in #LA was one for the memory books! Will you join our next #event? https://t.co/hoNfOcR2KU",FALSE,4,NA,2016-11-11 04:10:43,FALSE,NA,"796928114647441408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",2,FALSE,FALSE,NA,NA,"Our Food Truck Fest in #LA was one for the memory books! Will you join our next #event? https://t.co/hoNfOcR2KU"
"1228","#Throwback to when Paz explored Qingdao with a smile on her face, making friends everywhere. #ThrowbackThursday… https://t.co/65YcGPguAR",FALSE,2,NA,2016-11-10 09:13:53,TRUE,NA,"796642020580356096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"#Throwback to when Paz explored Qingdao with a smile on her face, making friends everywhere. #ThrowbackThursday<e2><80><a6> https://t.co/65YcGPguAR"
"1229","Halloween was a blast! ������ ������ What did you dress up as this year?  Photo: @reinaleonv
#Tsingtao… https://t.co/O1Oepps5TW",FALSE,3,NA,2016-11-07 09:15:46,FALSE,NA,"795555331560669184",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>","tsingtao",0,FALSE,FALSE,NA,NA,"Halloween was a blast! <ed><a0><bc><ed><bd><bb> <ed><a0><bc><ed><be><83> What did you dress up as this year?  Photo: @reinaleonv
#Tsingtao<e2><80><a6> https://t.co/O1Oepps5TW"
"1230","How about a round of #football this #weekend? Find some new teammates and give it a go! #NewFriendsAreEverywhere https://t.co/cOitUsVkve",FALSE,1,NA,2016-11-04 03:27:20,FALSE,NA,"794380483081580544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"How about a round of #football this #weekend? Find some new teammates and give it a go! #NewFriendsAreEverywhere https://t.co/cOitUsVkve"
"1231","All smiles and sunshine! This is a short #throwback to Jack's experiences in Qingdao! #TBT #NewFriendsAreEverywhere https://t.co/pX7U9PUxDY",FALSE,5,NA,2016-11-03 14:37:12,FALSE,NA,"794186672036401154",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"All smiles and sunshine! This is a short #throwback to Jack's experiences in Qingdao! #TBT #NewFriendsAreEverywhere https://t.co/pX7U9PUxDY"
"1232","@alexispratsides Always a plesure! ������",FALSE,1,"alexispratsides",2016-11-02 04:44:41,FALSE,"793508385765396480","793675170300977152","19798220","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@alexispratsides Always a plesure! <ed><a0><bc><ed><bd><bb>"
"1233","@Rebora_24 @solo_susanita Nos alegra que te haya gustado ������",FALSE,0,"Rebora_24",2016-11-02 04:16:50,FALSE,"793297750142046208","793668164848488448","175850508","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@Rebora_24 @solo_susanita Nos alegra que te haya gustado <ed><a0><bd><ed><b8><80>"
"1234","@FerrolJeromy Well thanks for going with us!",FALSE,1,"DigitalBabaFJ",2016-11-01 02:40:54,FALSE,"793131061127417856","793281632073424896","65945800","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@FerrolJeromy Well thanks for going with us!"
"1235","Wish you all a spooktacular #Halloween! Don't stick with the usual this year. #Treat yourself with a Tsingtao. ������ https://t.co/zl5TEu5J8E",FALSE,6,NA,2016-10-31 08:14:47,FALSE,NA,"793003271421964289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA,"Wish you all a spooktacular #Halloween! Don't stick with the usual this year. #Treat yourself with a Tsingtao. <ed><a0><bc><ed><bd><bb> https://t.co/zl5TEu5J8E"
"1236","@alanpoet So do we! Please let us know how you like it when you do! :)",FALSE,1,"alanpoet",2016-10-31 06:56:35,FALSE,"792040919914602496","792983591865159680","623322417","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@alanpoet So do we! Please let us know how you like it when you do! :)"
"1237","@FerrolJeromy Lovely! What was the assignment?",FALSE,0,"DigitalBabaFJ",2016-10-31 03:39:36,FALSE,"792120157896400896","792934019830681601","65945800","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@FerrolJeromy Lovely! What was the assignment?"
"1238","@Brooksie1138 Oh no, stay strong! ������  We hope you get the chance to restock soon!",FALSE,1,"Brooksie1138",2016-10-28 09:35:23,FALSE,"791905846057836544","791936389856190464","870660872","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@Brooksie1138 Oh no, stay strong! <ed><a0><bd><ed><b2><aa>  We hope you get the chance to restock soon!"
"1239","@CamaraChinaEc Gracias por compartir la información",FALSE,1,"CamaraChinaEc",2016-10-28 06:50:52,FALSE,"791280797483491329","791894989181714432","146596290","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@CamaraChinaEc Gracias por compartir la informaci<c3><b3>n"
"1240","No more Tsingtao in Fridge. #ScaryStoriesIn5Words https://t.co/Rx4IiF0lPj",FALSE,3,NA,2016-10-28 06:27:16,FALSE,NA,"791889049682219008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA,"No more Tsingtao in Fridge. #ScaryStoriesIn5Words https://t.co/Rx4IiF0lPj"
"1241","@FuturePrudhomme @FuturePrudhomme Happy you enjoyed it! Cheers! ������",FALSE,0,"FuturePrudhomme",2016-10-28 04:53:18,FALSE,"791084221989285888","791865400489185280","2243405882","<a href=""https://dashboard.twitter.com"" rel=""nofollow"">Twitter Business Experience</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@FuturePrudhomme @FuturePrudhomme Happy you enjoyed it! Cheers! <ed><a0><bc><ed><bd><bb>"
"1242","@alanpoet We're a crisp lager brewed following the principles of our German founders in the city of Qingdao! What else do you want to know?",FALSE,1,"alanpoet",2016-10-28 04:42:28,FALSE,"791800900096360448","791862673533272064","623322417","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@alanpoet We're a crisp lager brewed following the principles of our German founders in the city of Qingdao! What else do you want to know?"
"1243","#Throwback to Farah's experience at Qingdao Beer Festival. Will you join us next year? #TBT #NewFriendsAreEverywhere https://t.co/kpovk8lnmL",FALSE,6,NA,2016-10-27 12:05:17,FALSE,NA,"791611725976076288",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","tsingtao",3,FALSE,FALSE,NA,NA,"#Throwback to Farah's experience at Qingdao Beer Festival. Will you join us next year? #TBT #NewFriendsAreEverywhere https://t.co/kpovk8lnmL"
"1244","@LukeCotton  Lovely dog he is too!",FALSE,2,"LukeCotton",2016-10-27 09:57:40,FALSE,"791366628982321152","791579611545030656","19443873","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@LukeCotton  Lovely dog he is too!"
"1245","@6o4boi In a good way, right ...?",FALSE,0,"6o4boi",2016-10-27 09:38:10,FALSE,"791368681267671040","791574704641314817","28235739","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@6o4boi In a good way, right ...?"
"1246","#Colors are changing and temperatures are dropping. Where is your favorite place to grab an #Autumn beer? #Tsingtao https://t.co/vobXRpSwb9",FALSE,6,NA,2016-10-26 12:31:13,FALSE,NA,"791255864690806784",NA,"<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",1,FALSE,FALSE,NA,NA,"#Colors are changing and temperatures are dropping. Where is your favorite place to grab an #Autumn beer? #Tsingtao https://t.co/vobXRpSwb9"
